Evaluation Summary - 2026-01-16T22:53:42.886263
gdpa_attention/gpt5.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/gpt5_1.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/gpt5_2.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/gpt5_3.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/gpt5_4.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/grok4fastreasoning.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/grok4fastreasoning_1.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/grok4fastreasoning_2.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/grok4fastreasoning_3.py -> gdpa_attention: skipped - GPU required but not available
gdpa_attention/grok4fastreasoning_4.py -> gdpa_attention: skipped - GPU required but not available
gemm_optimization/annoying/deepseekreasoner.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/deepseekreasoner_1.py -> gemm_optimization/annoying: 27.232257200309384
gemm_optimization/annoying/deepseekreasoner_2.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/deepseekreasoner_3.py -> gemm_optimization/annoying: 20.992803471352417
gemm_optimization/annoying/deepseekreasoner_4.py -> gemm_optimization/annoying: 20.258768711895627
gemm_optimization/annoying/gemini2.5pro.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gemini2.5pro_1.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gemini2.5pro_2.py -> gemm_optimization/annoying: 15.864904459477913
gemm_optimization/annoying/gemini2.5pro_3.py -> gemm_optimization/annoying: 20.134971787703815
gemm_optimization/annoying/gemini2.5pro_4.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gemini3pro.py -> gemm_optimization/annoying: 21.196502836836995
gemm_optimization/annoying/gemini3pro_1.py -> gemm_optimization/annoying: 18.70709512144022
gemm_optimization/annoying/gemini3pro_2.py -> gemm_optimization/annoying: 20.262104444675998
gemm_optimization/annoying/gemini3pro_3.py -> gemm_optimization/annoying: 21.013624926341436
gemm_optimization/annoying/gemini3pro_4.py -> gemm_optimization/annoying: 21.59043876822896
gemm_optimization/annoying/gpt5.1.py -> gemm_optimization/annoying: 5.712615821325739
gemm_optimization/annoying/gpt5.1_1.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5.1_2.py -> gemm_optimization/annoying: 20.48290276642859
gemm_optimization/annoying/gpt5.1_3.py -> gemm_optimization/annoying: 24.205262807736727
gemm_optimization/annoying/gpt5.1_4.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5.2.py -> gemm_optimization/annoying: 27.222436224331247
gemm_optimization/annoying/gpt5.2_1.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5.2_2.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5.2_3.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5.2_4.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5_1.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5_2.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5_3.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/gpt5_4.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/grok4fastreasoning.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/grok4fastreasoning_1.py -> gemm_optimization/annoying: 100.0
gemm_optimization/annoying/grok4fastreasoning_2.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/grok4fastreasoning_3.py -> gemm_optimization/annoying: 0.0
gemm_optimization/annoying/grok4fastreasoning_4.py -> gemm_optimization/annoying: 0.0
gemm_optimization/k_skewed/deepseekreasoner.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/deepseekreasoner_1.py -> gemm_optimization/k_skewed: 64.72681516818481
gemm_optimization/k_skewed/deepseekreasoner_2.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/deepseekreasoner_3.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/deepseekreasoner_4.py -> gemm_optimization/k_skewed: 55.56246536609319
gemm_optimization/k_skewed/gemini2.5pro.py -> gemm_optimization/k_skewed: 73.33368625989219
gemm_optimization/k_skewed/gemini2.5pro_1.py -> gemm_optimization/k_skewed: 66.57325046903033
gemm_optimization/k_skewed/gemini2.5pro_2.py -> gemm_optimization/k_skewed: 68.64071996604922
gemm_optimization/k_skewed/gemini2.5pro_3.py -> gemm_optimization/k_skewed: 73.65738861907532
gemm_optimization/k_skewed/gemini2.5pro_4.py -> gemm_optimization/k_skewed: 65.32293961982995
gemm_optimization/k_skewed/gemini3pro.py -> gemm_optimization/k_skewed: 61.803060723829375
gemm_optimization/k_skewed/gemini3pro_1.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gemini3pro_2.py -> gemm_optimization/k_skewed: 66.46264175264768
gemm_optimization/k_skewed/gemini3pro_3.py -> gemm_optimization/k_skewed: 74.16435078589274
gemm_optimization/k_skewed/gemini3pro_4.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.1.py -> gemm_optimization/k_skewed: 63.317267741804194
gemm_optimization/k_skewed/gpt5.1_1.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.1_2.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.1_3.py -> gemm_optimization/k_skewed: 72.82633461371815
gemm_optimization/k_skewed/gpt5.1_4.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.2.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.2_1.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.2_2.py -> gemm_optimization/k_skewed: 66.73268556063312
gemm_optimization/k_skewed/gpt5.2_3.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.2_4.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5_1.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5_2.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5_3.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/gpt5_4.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/grok4fastreasoning.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/grok4fastreasoning_1.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/grok4fastreasoning_2.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/grok4fastreasoning_3.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/k_skewed/grok4fastreasoning_4.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/near_tile/deepseekreasoner.py -> gemm_optimization/near_tile: 82.89605530331868
gemm_optimization/near_tile/deepseekreasoner_1.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/deepseekreasoner_2.py -> gemm_optimization/near_tile: 9.351525474524912
gemm_optimization/near_tile/deepseekreasoner_3.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/deepseekreasoner_4.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gemini2.5pro.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gemini2.5pro_1.py -> gemm_optimization/near_tile: 83.22286008163992
gemm_optimization/near_tile/gemini2.5pro_2.py -> gemm_optimization/near_tile: 97.32921523858882
gemm_optimization/near_tile/gemini2.5pro_3.py -> gemm_optimization/near_tile: 100.0
gemm_optimization/near_tile/gemini2.5pro_4.py -> gemm_optimization/near_tile: 64.95658707709819
gemm_optimization/near_tile/gemini3pro.py -> gemm_optimization/near_tile: 68.89342139789835
gemm_optimization/near_tile/gemini3pro_1.py -> gemm_optimization/near_tile: 81.77346241143117
gemm_optimization/near_tile/gemini3pro_2.py -> gemm_optimization/near_tile: 69.03849541774277
gemm_optimization/near_tile/gemini3pro_3.py -> gemm_optimization/near_tile: 75.52491077101662
gemm_optimization/near_tile/gemini3pro_4.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5.1.py -> gemm_optimization/near_tile: 78.03451662665451
gemm_optimization/near_tile/gpt5.1_1.py -> gemm_optimization/near_tile: 81.52736672845968
gemm_optimization/near_tile/gpt5.1_2.py -> gemm_optimization/near_tile: 63.09627932407644
gemm_optimization/near_tile/gpt5.1_3.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5.1_4.py -> gemm_optimization/near_tile: 69.54280126146355
gemm_optimization/near_tile/gpt5.2.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5.2_1.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5.2_2.py -> gemm_optimization/near_tile: 57.595409417211705
gemm_optimization/near_tile/gpt5.2_3.py -> gemm_optimization/near_tile: 32.10815784779183
gemm_optimization/near_tile/gpt5.2_4.py -> gemm_optimization/near_tile: 81.21511194432188
gemm_optimization/near_tile/gpt5.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5_1.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5_2.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/gpt5_3.py -> gemm_optimization/near_tile: 65.12586368641777
gemm_optimization/near_tile/gpt5_4.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/grok4fastreasoning.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/grok4fastreasoning_1.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/grok4fastreasoning_2.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/grok4fastreasoning_3.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/near_tile/grok4fastreasoning_4.py -> gemm_optimization/near_tile: 0.0
gemm_optimization/rectangles/deepseekreasoner.py -> gemm_optimization/rectangles: 9.661870697311127
gemm_optimization/rectangles/deepseekreasoner_1.py -> gemm_optimization/rectangles: 100.0
gemm_optimization/rectangles/deepseekreasoner_2.py -> gemm_optimization/rectangles: 22.287487424189965
gemm_optimization/rectangles/deepseekreasoner_3.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/deepseekreasoner_4.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gemini2.5pro.py -> gemm_optimization/rectangles: 29.255366044187948
gemm_optimization/rectangles/gemini2.5pro_1.py -> gemm_optimization/rectangles: 22.147575957902088
gemm_optimization/rectangles/gemini2.5pro_2.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gemini2.5pro_3.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gemini2.5pro_4.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gemini3pro.py -> gemm_optimization/rectangles: 20.199533368834533
gemm_optimization/rectangles/gemini3pro_1.py -> gemm_optimization/rectangles: 21.289063828562192
gemm_optimization/rectangles/gemini3pro_2.py -> gemm_optimization/rectangles: 24.83937655201698
gemm_optimization/rectangles/gemini3pro_3.py -> gemm_optimization/rectangles: 23.74710888596413
gemm_optimization/rectangles/gemini3pro_4.py -> gemm_optimization/rectangles: 27.177807151647894
gemm_optimization/rectangles/gpt5.1.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.1_1.py -> gemm_optimization/rectangles: 7.9275179641481675
gemm_optimization/rectangles/gpt5.1_2.py -> gemm_optimization/rectangles: 13.373507651051487
gemm_optimization/rectangles/gpt5.1_3.py -> gemm_optimization/rectangles: 15.76373960297952
gemm_optimization/rectangles/gpt5.1_4.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.2.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.2_1.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.2_2.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.2_3.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.2_4.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5_1.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5_2.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5_3.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/gpt5_4.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/grok4fastreasoning.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/grok4fastreasoning_1.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/grok4fastreasoning_2.py -> gemm_optimization/rectangles: 9.095754545361846
gemm_optimization/rectangles/grok4fastreasoning_3.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/grok4fastreasoning_4.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/squares/deepseekreasoner.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/deepseekreasoner_1.py -> gemm_optimization/squares: 19.112393975214903
gemm_optimization/squares/deepseekreasoner_2.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/deepseekreasoner_3.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/deepseekreasoner_4.py -> gemm_optimization/squares: 21.831904914944545
gemm_optimization/squares/gemini2.5pro.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gemini2.5pro_1.py -> gemm_optimization/squares: 19.78575189964432
gemm_optimization/squares/gemini2.5pro_2.py -> gemm_optimization/squares: 12.344620165235165
gemm_optimization/squares/gemini2.5pro_3.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gemini2.5pro_4.py -> gemm_optimization/squares: 22.09297879099773
gemm_optimization/squares/gemini3pro.py -> gemm_optimization/squares: 18.563337402607726
gemm_optimization/squares/gemini3pro_1.py -> gemm_optimization/squares: 21.829618290760557
gemm_optimization/squares/gemini3pro_2.py -> gemm_optimization/squares: 24.00298014905051
gemm_optimization/squares/gemini3pro_3.py -> gemm_optimization/squares: 23.625130244121774
gemm_optimization/squares/gemini3pro_4.py -> gemm_optimization/squares: 20.77078582897782
gemm_optimization/squares/gpt5.1.py -> gemm_optimization/squares: 4.698161086994046
gemm_optimization/squares/gpt5.1_1.py -> gemm_optimization/squares: 6.427087198952619
gemm_optimization/squares/gpt5.1_2.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.1_3.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.1_4.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.2.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.2_1.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.2_2.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.2_3.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5.2_4.py -> gemm_optimization/squares: 23.763045156036668
gemm_optimization/squares/gpt5.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5_1.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5_2.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5_3.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/gpt5_4.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/grok4fastreasoning.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/grok4fastreasoning_1.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/grok4fastreasoning_2.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/grok4fastreasoning_3.py -> gemm_optimization/squares: 0.0
gemm_optimization/squares/grok4fastreasoning_4.py -> gemm_optimization/squares: 0.0
gemm_optimization/transformerish/deepseekreasoner.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/deepseekreasoner_1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/deepseekreasoner_2.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/deepseekreasoner_3.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/deepseekreasoner_4.py -> gemm_optimization/transformerish: 25.95183463299051
gemm_optimization/transformerish/gemini2.5pro.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gemini2.5pro_1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gemini2.5pro_2.py -> gemm_optimization/transformerish: 5.289661869602469
gemm_optimization/transformerish/gemini2.5pro_3.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gemini2.5pro_4.py -> gemm_optimization/transformerish: 18.84757572892103
gemm_optimization/transformerish/gemini3pro.py -> gemm_optimization/transformerish: 23.15094227007658
gemm_optimization/transformerish/gemini3pro_1.py -> gemm_optimization/transformerish: 21.578900100814636
gemm_optimization/transformerish/gemini3pro_2.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gemini3pro_3.py -> gemm_optimization/transformerish: 23.692985224541484
gemm_optimization/transformerish/gemini3pro_4.py -> gemm_optimization/transformerish: 24.554731416938747
gemm_optimization/transformerish/gpt5.1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5.1_1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5.1_2.py -> gemm_optimization/transformerish: 1.1243749637128264
gemm_optimization/transformerish/gpt5.1_3.py -> gemm_optimization/transformerish: 4.651653823220025
gemm_optimization/transformerish/gpt5.1_4.py -> gemm_optimization/transformerish: 9.129058049500227
gemm_optimization/transformerish/gpt5.2.py -> gemm_optimization/transformerish: 21.243353480292193
gemm_optimization/transformerish/gpt5.2_1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5.2_2.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5.2_3.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5.2_4.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5_1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5_2.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5_3.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5_4.py -> gemm_optimization/transformerish: 8.998840501127992
gemm_optimization/transformerish/grok4fastreasoning.py -> gemm_optimization/transformerish: 48.63228903657771
gemm_optimization/transformerish/grok4fastreasoning_1.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/grok4fastreasoning_2.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/grok4fastreasoning_3.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/grok4fastreasoning_4.py -> gemm_optimization/transformerish: 0.0
grammar_fuzzing/fuzzer/sql/deepseekreasoner.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/deepseekreasoner_1.py -> grammar_fuzzing/fuzzer/sql: 15.09542713479405
grammar_fuzzing/fuzzer/sql/deepseekreasoner_2.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/deepseekreasoner_3.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/deepseekreasoner_4.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gemini2.5pro.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gemini2.5pro_1.py -> grammar_fuzzing/fuzzer/sql: 38.144344390445404
grammar_fuzzing/fuzzer/sql/gemini2.5pro_2.py -> grammar_fuzzing/fuzzer/sql: 19.430568025814406
grammar_fuzzing/fuzzer/sql/gemini2.5pro_3.py -> grammar_fuzzing/fuzzer/sql: 25.35313531763469
grammar_fuzzing/fuzzer/sql/gemini2.5pro_4.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gemini3pro.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gemini3pro_1.py -> grammar_fuzzing/fuzzer/sql: 32.194452151800085
grammar_fuzzing/fuzzer/sql/gemini3pro_2.py -> grammar_fuzzing/fuzzer/sql: 43.19383776158385
grammar_fuzzing/fuzzer/sql/gemini3pro_3.py -> grammar_fuzzing/fuzzer/sql: 42.554709115061314
grammar_fuzzing/fuzzer/sql/gemini3pro_4.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.1.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.1_1.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.1_2.py -> grammar_fuzzing/fuzzer/sql: 42.282581039166175
grammar_fuzzing/fuzzer/sql/gpt5.1_3.py -> grammar_fuzzing/fuzzer/sql: 30.0
grammar_fuzzing/fuzzer/sql/gpt5.1_4.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.2.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.2_1.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.2_2.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.2_3.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.2_4.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5.py -> grammar_fuzzing/fuzzer/sql: 42.62407714960675
grammar_fuzzing/fuzzer/sql/gpt5_1.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/gpt5_2.py -> grammar_fuzzing/fuzzer/sql: 30.0
grammar_fuzzing/fuzzer/sql/gpt5_3.py -> grammar_fuzzing/fuzzer/sql: 43.81047715640908
grammar_fuzzing/fuzzer/sql/gpt5_4.py -> grammar_fuzzing/fuzzer/sql: 30.0
grammar_fuzzing/fuzzer/sql/grok4fastreasoning.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/grok4fastreasoning_1.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/grok4fastreasoning_2.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/grok4fastreasoning_3.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/fuzzer/sql/grok4fastreasoning_4.py -> grammar_fuzzing/fuzzer/sql: 0.0
grammar_fuzzing/seed/sql/deepseekreasoner.py -> grammar_fuzzing/seed/sql: 22.13837882045803
grammar_fuzzing/seed/sql/deepseekreasoner_1.py -> grammar_fuzzing/seed/sql: 39.3518466765252
grammar_fuzzing/seed/sql/deepseekreasoner_2.py -> grammar_fuzzing/seed/sql: 47.752666973266535
grammar_fuzzing/seed/sql/deepseekreasoner_3.py -> grammar_fuzzing/seed/sql: timeout - Evaluation timed out after 300s
grammar_fuzzing/seed/sql/deepseekreasoner_4.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/gemini2.5pro.py -> grammar_fuzzing/seed/sql: 50.444003437917
grammar_fuzzing/seed/sql/gemini2.5pro_1.py -> grammar_fuzzing/seed/sql: 63.13868396228071
grammar_fuzzing/seed/sql/gemini2.5pro_2.py -> grammar_fuzzing/seed/sql: 57.73761946339886
grammar_fuzzing/seed/sql/gemini2.5pro_3.py -> grammar_fuzzing/seed/sql: 47.13791185262605
grammar_fuzzing/seed/sql/gemini2.5pro_4.py -> grammar_fuzzing/seed/sql: 48.973152130173396
grammar_fuzzing/seed/sql/gemini3pro.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/gemini3pro_1.py -> grammar_fuzzing/seed/sql: 29.7654039618797
grammar_fuzzing/seed/sql/gemini3pro_2.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/gemini3pro_3.py -> grammar_fuzzing/seed/sql: 36.61436043464761
grammar_fuzzing/seed/sql/gemini3pro_4.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/gpt5.1.py -> grammar_fuzzing/seed/sql: 23.339458802168885
grammar_fuzzing/seed/sql/gpt5.1_1.py -> grammar_fuzzing/seed/sql: 29.859389746986466
grammar_fuzzing/seed/sql/gpt5.1_2.py -> grammar_fuzzing/seed/sql: 22.127167801424843
grammar_fuzzing/seed/sql/gpt5.1_3.py -> grammar_fuzzing/seed/sql: 31.3785878317623
grammar_fuzzing/seed/sql/gpt5.1_4.py -> grammar_fuzzing/seed/sql: 30.91287456523478
grammar_fuzzing/seed/sql/gpt5.2.py -> grammar_fuzzing/seed/sql: 29.734848637180036
grammar_fuzzing/seed/sql/gpt5.2_1.py -> grammar_fuzzing/seed/sql: 33.38024418318053
grammar_fuzzing/seed/sql/gpt5.2_2.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/gpt5.2_3.py -> grammar_fuzzing/seed/sql: 42.780630399951605
grammar_fuzzing/seed/sql/gpt5.2_4.py -> grammar_fuzzing/seed/sql: 32.17166198390599
grammar_fuzzing/seed/sql/gpt5.py -> grammar_fuzzing/seed/sql: 24.995400464415383
grammar_fuzzing/seed/sql/gpt5_1.py -> grammar_fuzzing/seed/sql: 23.59470837147181
grammar_fuzzing/seed/sql/gpt5_2.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/gpt5_3.py -> grammar_fuzzing/seed/sql: 57.79045478100298
grammar_fuzzing/seed/sql/gpt5_4.py -> grammar_fuzzing/seed/sql: 31.67906960111624
grammar_fuzzing/seed/sql/grok4fastreasoning.py -> grammar_fuzzing/seed/sql: 0.0
grammar_fuzzing/seed/sql/grok4fastreasoning_1.py -> grammar_fuzzing/seed/sql: 40.32227240037669
grammar_fuzzing/seed/sql/grok4fastreasoning_2.py -> grammar_fuzzing/seed/sql: 50.29974041113688
grammar_fuzzing/seed/sql/grok4fastreasoning_3.py -> grammar_fuzzing/seed/sql: 49.19134268172763
grammar_fuzzing/seed/sql/grok4fastreasoning_4.py -> grammar_fuzzing/seed/sql: 0.0
group_gemm/deepseekreasoner.py -> group_gemm: 67.696156352033
group_gemm/deepseekreasoner_1.py -> group_gemm: 63.43274449253933
group_gemm/deepseekreasoner_2.py -> group_gemm: 0.0
group_gemm/deepseekreasoner_3.py -> group_gemm: 60.69812023541969
group_gemm/deepseekreasoner_4.py -> group_gemm: 63.121070847952346
group_gemm/gemini2.5pro.py -> group_gemm: 65.90720692198964
group_gemm/gemini2.5pro_1.py -> group_gemm: 63.88030770795332
group_gemm/gemini2.5pro_2.py -> group_gemm: 62.93662105218628
group_gemm/gemini2.5pro_3.py -> group_gemm: 62.74131072468101
group_gemm/gemini2.5pro_4.py -> group_gemm: 64.31151237698201
group_gemm/gemini3pro.py -> group_gemm: 67.25086365265273
group_gemm/gemini3pro_1.py -> group_gemm: 63.20951036840351
group_gemm/gemini3pro_2.py -> group_gemm: 63.88435957903526
