Evaluation Summary - 2026-01-01T07:37:47.212490
gemm_optimization/annoying/gpt5.2.py -> gemm_optimization/annoying: 27.75094726440247
gemm_optimization/annoying/gpt5_3.py -> gemm_optimization/annoying: 0.0
gemm_optimization/k_skewed/deepseekreasoner_1.py -> gemm_optimization/k_skewed: 63.98689272504943
gemm_optimization/k_skewed/deepseekreasoner_4.py -> gemm_optimization/k_skewed: 54.687963773147
gemm_optimization/k_skewed/gemini2.5pro.py -> gemm_optimization/k_skewed: 72.90149063185349
gemm_optimization/k_skewed/gemini2.5pro_1.py -> gemm_optimization/k_skewed: 69.03288240915488
gemm_optimization/k_skewed/gemini2.5pro_2.py -> gemm_optimization/k_skewed: 68.43449219671753
gemm_optimization/k_skewed/gemini2.5pro_3.py -> gemm_optimization/k_skewed: 73.16491558396885
gemm_optimization/k_skewed/gemini2.5pro_4.py -> gemm_optimization/k_skewed: 62.91874633812531
gemm_optimization/k_skewed/gemini3pro.py -> gemm_optimization/k_skewed: 61.605333177588804
gemm_optimization/k_skewed/gemini3pro_2.py -> gemm_optimization/k_skewed: 66.78690629312534
gemm_optimization/k_skewed/gemini3pro_3.py -> gemm_optimization/k_skewed: 74.47576207887185
gemm_optimization/k_skewed/gpt5.1.py -> gemm_optimization/k_skewed: 64.0951979283258
gemm_optimization/k_skewed/gpt5.1_3.py -> gemm_optimization/k_skewed: 71.651983924283
gemm_optimization/k_skewed/gpt5.2_2.py -> gemm_optimization/k_skewed: 67.40505445846468
gemm_optimization/k_skewed/gpt5_3.py -> gemm_optimization/k_skewed: 0.0
gemm_optimization/near_tile/deepseekreasoner.py -> gemm_optimization/near_tile: 83.37819598251713
gemm_optimization/near_tile/deepseekreasoner_2.py -> gemm_optimization/near_tile: 9.509095708189319
gemm_optimization/near_tile/gemini2.5pro_2.py -> gemm_optimization/near_tile: 96.69497857383466
gemm_optimization/near_tile/gemini2.5pro_3.py -> gemm_optimization/near_tile: 100.0
gemm_optimization/near_tile/gemini3pro.py -> gemm_optimization/near_tile: 68.40329278064068
gemm_optimization/near_tile/gemini3pro_1.py -> gemm_optimization/near_tile: 81.75847840716204
gemm_optimization/near_tile/gemini3pro_2.py -> gemm_optimization/near_tile: 68.28466403901363
gemm_optimization/near_tile/gemini3pro_3.py -> gemm_optimization/near_tile: 74.5152590901957
gemm_optimization/near_tile/gemini3pro_4.py -> gemm_optimization/near_tile: 68.47460471174378
gemm_optimization/near_tile/gpt5.1.py -> gemm_optimization/near_tile: 77.82976152101095
gemm_optimization/near_tile/gpt5.1_1.py -> gemm_optimization/near_tile: 82.4523412771886
gemm_optimization/near_tile/gpt5.1_2.py -> gemm_optimization/near_tile: 62.03324563865485
gemm_optimization/near_tile/gpt5.1_4.py -> gemm_optimization/near_tile: 70.47555809659873
gemm_optimization/near_tile/gpt5.2_2.py -> gemm_optimization/near_tile: 58.682444998053555
gemm_optimization/near_tile/gpt5.2_3.py -> gemm_optimization/near_tile: 32.51828029123095
gemm_optimization/near_tile/gpt5.2_4.py -> gemm_optimization/near_tile: 100.0
gemm_optimization/near_tile/gpt5_1.py -> gemm_optimization/near_tile: 82.26016786814397
gemm_optimization/near_tile/gpt5_2.py -> gemm_optimization/near_tile: 57.56063551643247
gemm_optimization/near_tile/gpt5_3.py -> gemm_optimization/near_tile: 64.30800944736934
gemm_optimization/rectangles/deepseekreasoner_2.py -> gemm_optimization/rectangles: 22.145845879600746
gemm_optimization/rectangles/gemini2.5pro.py -> gemm_optimization/rectangles: 28.49992820067354
gemm_optimization/rectangles/gemini2.5pro_1.py -> gemm_optimization/rectangles: 22.137194939156657
gemm_optimization/rectangles/gemini3pro.py -> gemm_optimization/rectangles: 20.458979679853073
gemm_optimization/rectangles/gemini3pro_1.py -> gemm_optimization/rectangles: 20.866510737744182
gemm_optimization/rectangles/gemini3pro_2.py -> gemm_optimization/rectangles: 24.85066659137758
gemm_optimization/rectangles/gemini3pro_4.py -> gemm_optimization/rectangles: 26.789804712024523
gemm_optimization/rectangles/gpt5.1_1.py -> gemm_optimization/rectangles: 7.634906893459958
gemm_optimization/rectangles/gpt5.1_2.py -> gemm_optimization/rectangles: 13.30500342217319
gemm_optimization/rectangles/gpt5.1_3.py -> gemm_optimization/rectangles: 16.08895947146436
gemm_optimization/rectangles/gpt5_3.py -> gemm_optimization/rectangles: 0.0
gemm_optimization/rectangles/grok4fastreasoning_2.py -> gemm_optimization/rectangles: 9.284589886573203
gemm_optimization/squares/deepseekreasoner_1.py -> gemm_optimization/squares: 19.567639409513106
gemm_optimization/squares/deepseekreasoner_4.py -> gemm_optimization/squares: 21.20180756287764
gemm_optimization/squares/gemini2.5pro_1.py -> gemm_optimization/squares: 19.859814808743515
gemm_optimization/squares/gemini2.5pro_2.py -> gemm_optimization/squares: 11.529350999507637
gemm_optimization/squares/gemini2.5pro_4.py -> gemm_optimization/squares: 20.089940528311157
gemm_optimization/squares/gemini3pro.py -> gemm_optimization/squares: 20.88412610114495
gemm_optimization/squares/gemini3pro_2.py -> gemm_optimization/squares: 23.47630882186069
gemm_optimization/squares/gemini3pro_3.py -> gemm_optimization/squares: 24.662237623253024
gemm_optimization/squares/gemini3pro_4.py -> gemm_optimization/squares: 20.560857526277275
gemm_optimization/squares/gpt5.1.py -> gemm_optimization/squares: 3.2868757720840747
gemm_optimization/squares/gpt5.1_1.py -> gemm_optimization/squares: 3.4806996575417304
gemm_optimization/squares/gpt5.2_4.py -> gemm_optimization/squares: 23.640026948053105
gemm_optimization/squares/gpt5.py -> gemm_optimization/squares: 0.09018221162549173
gemm_optimization/squares/gpt5_3.py -> gemm_optimization/squares: 100.0
gemm_optimization/transformerish/deepseekreasoner_4.py -> gemm_optimization/transformerish: 25.14430563648603
gemm_optimization/transformerish/gemini2.5pro_2.py -> gemm_optimization/transformerish: 5.2680114194327725
gemm_optimization/transformerish/gemini2.5pro_4.py -> gemm_optimization/transformerish: 18.658515904028228
gemm_optimization/transformerish/gemini3pro.py -> gemm_optimization/transformerish: 22.582062707246575
gemm_optimization/transformerish/gemini3pro_1.py -> gemm_optimization/transformerish: 21.379460267031945
gemm_optimization/transformerish/gemini3pro_3.py -> gemm_optimization/transformerish: 25.23353707367545
gemm_optimization/transformerish/gemini3pro_4.py -> gemm_optimization/transformerish: 26.09425986423779
gemm_optimization/transformerish/gpt5.1_3.py -> gemm_optimization/transformerish: 4.611493034809955
gemm_optimization/transformerish/gpt5.1_4.py -> gemm_optimization/transformerish: 7.723921111320919
gemm_optimization/transformerish/gpt5.2.py -> gemm_optimization/transformerish: 22.112822545579835
gemm_optimization/transformerish/gpt5.2_2.py -> gemm_optimization/transformerish: 100.0
gemm_optimization/transformerish/gpt5_3.py -> gemm_optimization/transformerish: 0.0
gemm_optimization/transformerish/gpt5_4.py -> gemm_optimization/transformerish: 9.044403577652794
group_gemm/deepseekreasoner.py -> group_gemm: 67.19847065235973
group_gemm/deepseekreasoner_1.py -> group_gemm: 61.40245695030121
group_gemm/deepseekreasoner_3.py -> group_gemm: 58.0762885251647
group_gemm/deepseekreasoner_4.py -> group_gemm: 64.96330038475915
group_gemm/gemini2.5pro.py -> group_gemm: 0.09018221162549173
group_gemm/gemini2.5pro_1.py -> group_gemm: 63.5969569054703
group_gemm/gemini2.5pro_2.py -> group_gemm: 62.42354752257684
group_gemm/gemini2.5pro_3.py -> group_gemm: 67.10836305097149
group_gemm/gemini2.5pro_4.py -> group_gemm: 65.76688152284656
group_gemm/gemini3pro.py -> group_gemm: 63.449283035252016
group_gemm/gemini3pro_1.py -> group_gemm: 59.87046359399778
group_gemm/gemini3pro_2.py -> group_gemm: 61.66382840145541
group_gemm/gemini3pro_3.py -> group_gemm: 61.776699950825446
group_gemm/gemini3pro_4.py -> group_gemm: 66.02965299709693
group_gemm/gpt5.1.py -> group_gemm: 63.97396342709178
group_gemm/gpt5.1_1.py -> group_gemm: 62.20983862351099
group_gemm/gpt5.1_2.py -> group_gemm: 59.93266382019517
group_gemm/gpt5.1_3.py -> group_gemm: 64.24457443446188
group_gemm/gpt5.1_4.py -> group_gemm: 61.477229169566485
group_gemm/gpt5.2.py -> group_gemm: 64.30905802313886
group_gemm/gpt5.2_2.py -> group_gemm: 67.40505445846468
group_gemm/gpt5.2_3.py -> group_gemm: 67.10385646908452
group_gemm/gpt5.2_4.py -> group_gemm: 62.03324563865485
group_gemm/gpt5_1.py -> group_gemm: 66.2317560633321
group_gemm/gpt5_3.py -> group_gemm: 60.894283411385054
group_gemm/gpt5_4.py -> group_gemm: 64.33160103640718
group_gemm/grok4fastreasoning_1.py -> group_gemm: 63.85444502415646
imagenet_pareto/1m/gemini2.5pro_3.py -> imagenet_pareto/1m: 50.77664348159783
imagenet_pareto/1m/gemini2.5pro_4.py -> imagenet_pareto/1m: 20.089940528311157
imagenet_pareto/1m/gemini3pro.py -> imagenet_pareto/1m: 21.533081028880407
imagenet_pareto/1m/gemini3pro_2.py -> imagenet_pareto/1m: 0.13593447466781955
imagenet_pareto/1m/gemini3pro_3.py -> imagenet_pareto/1m: 52.07192216931772
imagenet_pareto/1m/gpt5.1.py -> imagenet_pareto/1m: 15.268355890346754
imagenet_pareto/1m/gpt5.1_3.py -> imagenet_pareto/1m: 85.0163554578909
imagenet_pareto/1m/gpt5.2.py -> imagenet_pareto/1m: 73.31384030347421
imagenet_pareto/1m/gpt5_3.py -> imagenet_pareto/1m: 62.402343749999986
imagenet_pareto/1m/grok4fastreasoning.py -> imagenet_pareto/1m: 64.96330038475915
imagenet_pareto/200k/deepseekreasoner_2.py -> imagenet_pareto/200k: 22.145845879600746
imagenet_pareto/200k/deepseekreasoner_3.py -> imagenet_pareto/200k: 20.656809520879694
imagenet_pareto/200k/gemini3pro_3.py -> imagenet_pareto/200k: 25.23353707367545
imagenet_pareto/200k/gpt5.1_3.py -> imagenet_pareto/200k: 73.31384030347421
imagenet_pareto/200k/gpt5.1_4.py -> imagenet_pareto/200k: 19.050649403429972
imagenet_pareto/200k/gpt5.py -> imagenet_pareto/200k: 100.0
imagenet_pareto/200k/gpt5_3.py -> imagenet_pareto/200k: 40.0
imagenet_pareto/200k/grok4fastreasoning_1.py -> imagenet_pareto/200k: 0.09018221162549173
imagenet_pareto/2_5m/deepseekreasoner_1.py -> imagenet_pareto/2_5m: 19.567639409513106
imagenet_pareto/2_5m/gemini2.5pro_1.py -> imagenet_pareto/2_5m: 66.2317560633321
imagenet_pareto/2_5m/gemini2.5pro_2.py -> imagenet_pareto/2_5m: 50.106820267446054
imagenet_pareto/2_5m/gemini2.5pro_4.py -> imagenet_pareto/2_5m: 54.935293613300445
imagenet_pareto/2_5m/gemini3pro_1.py -> imagenet_pareto/2_5m: 99.63025210084034
imagenet_pareto/2_5m/gpt5.1.py -> imagenet_pareto/2_5m: 66.2317560633321
imagenet_pareto/2_5m/gpt5.1_1.py -> imagenet_pareto/2_5m: 73.31384030347421
imagenet_pareto/2_5m/gpt5.1_3.py -> imagenet_pareto/2_5m: 16.08895947146436
imagenet_pareto/2_5m/gpt5.1_4.py -> imagenet_pareto/2_5m: 64.24457443446188
imagenet_pareto/2_5m/gpt5.2_3.py -> imagenet_pareto/2_5m: 100.0
imagenet_pareto/2_5m/gpt5_3.py -> imagenet_pareto/2_5m: 29.68750000000001
imagenet_pareto/2_5m/grok4fastreasoning.py -> imagenet_pareto/2_5m: 72.09706769137028
imagenet_pareto/500k/deepseekreasoner_1.py -> imagenet_pareto/500k: 63.98689272504943
imagenet_pareto/500k/gemini2.5pro.py -> imagenet_pareto/500k: 0.09018221162549173
imagenet_pareto/500k/gemini2.5pro_1.py -> imagenet_pareto/500k: 93.52539600994979
imagenet_pareto/500k/gpt5.1_1.py -> imagenet_pareto/500k: 81.12451731328551
imagenet_pareto/500k/gpt5.1_4.py -> imagenet_pareto/500k: 61.477229169566485
imagenet_pareto/500k/gpt5.2_2.py -> imagenet_pareto/500k: 61.776699950825446
imagenet_pareto/500k/gpt5.py -> imagenet_pareto/500k: 0.09018221162549173
imagenet_pareto/500k/gpt5_3.py -> imagenet_pareto/500k: 33.03571428571429
imagenet_pareto/5m/deepseekreasoner_1.py -> imagenet_pareto/5m: 26.38234335239157
imagenet_pareto/5m/gemini2.5pro.py -> imagenet_pareto/5m: 72.90149063185349
imagenet_pareto/5m/gemini2.5pro_1.py -> imagenet_pareto/5m: 14.698289860160182
imagenet_pareto/5m/gemini2.5pro_4.py -> imagenet_pareto/5m: 62.91874633812531
imagenet_pareto/5m/gemini3pro_1.py -> imagenet_pareto/5m: 57.56063551643247
imagenet_pareto/5m/gemini3pro_2.py -> imagenet_pareto/5m: 61.66382840145541
imagenet_pareto/5m/gemini3pro_4.py -> imagenet_pareto/5m: 24.82952463691951
imagenet_pareto/5m/gpt5.1.py -> imagenet_pareto/5m: 54.70709825315397
imagenet_pareto/5m/gpt5.1_2.py -> imagenet_pareto/5m: 59.93266382019517
imagenet_pareto/5m/gpt5.1_3.py -> imagenet_pareto/5m: 22.268985931085584
imagenet_pareto/5m/gpt5.2.py -> imagenet_pareto/5m: 54.5285138913527
imagenet_pareto/5m/gpt5.2_2.py -> imagenet_pareto/5m: 74.47576207887185
imagenet_pareto/5m/gpt5.2_4.py -> imagenet_pareto/5m: 78.62174583627899
imagenet_pareto/5m/gpt5_3.py -> imagenet_pareto/5m: 38.151041666666664
imagenet_pareto/5m/grok4fastreasoning.py -> imagenet_pareto/5m: 43.15785051720132
llm_router/gemini3pro.py -> llm_router: 0.0
llm_router/grok4fastreasoning_1.py -> llm_router: 0.0
llm_sql/large/deepseekreasoner.py -> llm_sql/large: 4.611493034809955
llm_sql/large/deepseekreasoner_3.py -> llm_sql/large: 20.525126407038783
llm_sql/large/deepseekreasoner_4.py -> llm_sql/large: running - N/A
llm_sql/large/gemini3pro.py -> llm_sql/large: 23.46191104611806
llm_sql/large/gemini3pro_1.py -> llm_sql/large: 13.093626763826279
llm_sql/large/gemini3pro_2.py -> llm_sql/large: 23.918126318847463
llm_sql/large/gemini3pro_3.py -> llm_sql/large: 17.235677577365113
llm_sql/large/gemini3pro_4.py -> llm_sql/large: 24.82952463691951
llm_sql/large/gpt5.1.py -> llm_sql/large: 15.268355890346754
llm_sql/large/gpt5.1_1.py -> llm_sql/large: 22.268985931085584
llm_sql/large/gpt5.1_3.py -> llm_sql/large: 13.117000595037076
llm_sql/large/gpt5.1_4.py -> llm_sql/large: 19.050649403429972
llm_sql/large/gpt5.2.py -> llm_sql/large: 13.64408028447517
llm_sql/large/gpt5.2_1.py -> llm_sql/large: 19.567639409513106
llm_sql/large/gpt5.2_2.py -> llm_sql/large: 17.80721918496596
llm_sql/large/gpt5.2_3.py -> llm_sql/large: 22.416554757943214
llm_sql/large/gpt5.2_4.py -> llm_sql/large: 20.99683357760004
llm_sql/large/gpt5.py -> llm_sql/large: 17.324307172614002
llm_sql/large/gpt5_3.py -> llm_sql/large: 21.216425534811734
llm_sql/large/gpt5_4.py -> llm_sql/large: 17.666077866492223
llm_sql/large/grok4fastreasoning.py -> llm_sql/large: 4.6767204594585845
llm_sql/large/grok4fastreasoning_1.py -> llm_sql/large: 21.248212203870487
llm_sql/small/deepseekreasoner_4.py -> llm_sql/small: running - N/A
llm_sql/small/gemini2.5pro_3.py -> llm_sql/small: 15.268355890346754
llm_sql/small/gemini3pro.py -> llm_sql/small: 77.82909786504237
llm_sql/small/gemini3pro_1.py -> llm_sql/small: 77.82880094400282
llm_sql/small/gemini3pro_2.py -> llm_sql/small: 77.82909786504237
llm_sql/small/gemini3pro_4.py -> llm_sql/small: 78.062746506525
llm_sql/small/gpt5.1_4.py -> llm_sql/small: 78.00874121438747
llm_sql/small/gpt5_1.py -> llm_sql/small: 77.83058812170208
llm_sql/small/gpt5_2.py -> llm_sql/small: 73.79714963394599
llm_sql/small/gpt5_3.py -> llm_sql/small: 77.32575792274721
llm_sql/small/gpt5_4.py -> llm_sql/small: 77.82880094400282
llm_sql/small/grok4fastreasoning.py -> llm_sql/small: 72.09706769137028
mamba2_scan/gemini3pro.py -> mamba2_scan: 0.0
mamba2_scan/gemini3pro_4.py -> mamba2_scan: 100.0
mamba2_scan/gpt5.1_2.py -> mamba2_scan: 62.03324563865485
mamba2_scan/gpt5.1_3.py -> mamba2_scan: 100.0
mamba2_scan/gpt5.1_4.py -> mamba2_scan: 64.24457443446188
mamba2_scan/gpt5.2.py -> mamba2_scan: 100.0
mamba2_scan/gpt5.2_2.py -> mamba2_scan: 100.0
mamba2_scan/gpt5.2_3.py -> mamba2_scan: 100.0
mamba2_scan/gpt5.2_4.py -> mamba2_scan: 100.0
mamba2_scan/gpt5_2.py -> mamba2_scan: 99.98260658897026
mamba2_scan/gpt5_3.py -> mamba2_scan: 100.0
mamba2_scan/gpt5_4.py -> mamba2_scan: 99.98888963766629
mamba2_scan/grok4fastreasoning.py -> mamba2_scan: 99.98888963766629
mamba2_scan/grok4fastreasoning_2.py -> mamba2_scan: 99.98744164440724
mixed_gemm/deepseekreasoner.py -> mixed_gemm: 100.0
mixed_gemm/gemini2.5pro.py -> mixed_gemm: 98.2150158324799
mixed_gemm/gemini2.5pro_3.py -> mixed_gemm: 100.0
mixed_gemm/gemini3pro.py -> mixed_gemm: 100.0
mixed_gemm/gemini3pro_1.py -> mixed_gemm: 100.0
mixed_gemm/gemini3pro_2.py -> mixed_gemm: 100.0
mixed_gemm/gemini3pro_3.py -> mixed_gemm: 100.0
mixed_gemm/gemini3pro_4.py -> mixed_gemm: 100.0
mixed_gemm/gpt5.1_4.py -> mixed_gemm: 100.0
mixed_gemm/gpt5.2_1.py -> mixed_gemm: 52.07192216931772
mixed_gemm/gpt5.2_4.py -> mixed_gemm: 98.10772699495848
mixed_gemm/gpt5.py -> mixed_gemm: 100.0
mixed_gemm/gpt5_3.py -> mixed_gemm: 100.0
mixed_gemm/grok4fastreasoning_1.py -> mixed_gemm: 56.13419057332316
mixed_gemm/grok4fastreasoning_2.py -> mixed_gemm: 87.86367975079938
poc_generation/heap_buffer_overflow/arvo_21000/deepseekreasoner_4.py -> poc_generation/heap_buffer_overflow/arvo_21000: 64.24457443446188
poc_generation/heap_buffer_overflow/arvo_21000/gemini2.5pro_1.py -> poc_generation/heap_buffer_overflow/arvo_21000: 100.0
poc_generation/heap_buffer_overflow/arvo_21000/gemini2.5pro_4.py -> poc_generation/heap_buffer_overflow/arvo_21000: 54.935293613300445
poc_generation/heap_buffer_overflow/arvo_21000/gpt5.1.py -> poc_generation/heap_buffer_overflow/arvo_21000: 0.08031914974790633
poc_generation/heap_buffer_overflow/arvo_21000/gpt5.1_4.py -> poc_generation/heap_buffer_overflow/arvo_21000: 62.20983862351099
poc_generation/heap_buffer_overflow/arvo_21000/gpt5.2_1.py -> poc_generation/heap_buffer_overflow/arvo_21000: 100.0
poc_generation/heap_buffer_overflow/arvo_21000/gpt5.2_2.py -> poc_generation/heap_buffer_overflow/arvo_21000: 67.40505445846468
poc_generation/heap_buffer_overflow/arvo_21000/gpt5_3.py -> poc_generation/heap_buffer_overflow/arvo_21000: 0.0
poc_generation/heap_buffer_overflow/arvo_21000/gpt5_4.py -> poc_generation/heap_buffer_overflow/arvo_21000: 0.08708825802663758
poc_generation/heap_buffer_overflow/arvo_47101/deepseekreasoner.py -> poc_generation/heap_buffer_overflow/arvo_47101: 64.24457443446188
poc_generation/heap_buffer_overflow/arvo_47101/deepseekreasoner_1.py -> poc_generation/heap_buffer_overflow/arvo_47101: 61.40245695030121
poc_generation/heap_buffer_overflow/arvo_47101/gemini2.5pro_1.py -> poc_generation/heap_buffer_overflow/arvo_47101: 63.5969569054703
poc_generation/heap_buffer_overflow/arvo_47101/gpt5.1.py -> poc_generation/heap_buffer_overflow/arvo_47101: 63.97396342709178
poc_generation/heap_buffer_overflow/arvo_47101/gpt5.1_2.py -> poc_generation/heap_buffer_overflow/arvo_47101: 100.0
poc_generation/heap_buffer_overflow/arvo_47101/gpt5.1_3.py -> poc_generation/heap_buffer_overflow/arvo_47101: 85.0163554578909
poc_generation/heap_buffer_overflow/arvo_47101/gpt5.1_4.py -> poc_generation/heap_buffer_overflow/arvo_47101: 4.611493034809955
poc_generation/heap_buffer_overflow/arvo_47101/gpt5.2.py -> poc_generation/heap_buffer_overflow/arvo_47101: 54.5285138913527
poc_generation/heap_buffer_overflow/arvo_47101/gpt5.2_4.py -> poc_generation/heap_buffer_overflow/arvo_47101: 98.84372960575872
poc_generation/heap_buffer_overflow/arvo_47101/gpt5_1.py -> poc_generation/heap_buffer_overflow/arvo_47101: 66.2317560633321
poc_generation/heap_buffer_overflow/arvo_47101/gpt5_2.py -> poc_generation/heap_buffer_overflow/arvo_47101: 49.7919449125945
poc_generation/heap_buffer_overflow/arvo_47101/gpt5_3.py -> poc_generation/heap_buffer_overflow/arvo_47101: 85.38101914383466
poc_generation/heap_buffer_overflow/arvo_47500/gemini2.5pro_1.py -> poc_generation/heap_buffer_overflow/arvo_47500: 14.698289860160182
poc_generation/heap_buffer_overflow/arvo_47500/gemini2.5pro_2.py -> poc_generation/heap_buffer_overflow/arvo_47500: 50.106820267446054
poc_generation/heap_buffer_overflow/arvo_47500/gemini3pro_2.py -> poc_generation/heap_buffer_overflow/arvo_47500: 20.656809520879694
poc_generation/heap_buffer_overflow/arvo_47500/gpt5.1.py -> poc_generation/heap_buffer_overflow/arvo_47500: 54.70709825315397
poc_generation/heap_buffer_overflow/arvo_47500/gpt5.1_1.py -> poc_generation/heap_buffer_overflow/arvo_47500: 48.927312617862576
poc_generation/heap_buffer_overflow/arvo_47500/gpt5.2.py -> poc_generation/heap_buffer_overflow/arvo_47500: 13.64408028447517
poc_generation/heap_buffer_overflow/arvo_47500/gpt5.2_2.py -> poc_generation/heap_buffer_overflow/arvo_47500: 61.776699950825446
poc_generation/heap_buffer_overflow/arvo_47500/gpt5_1.py -> poc_generation/heap_buffer_overflow/arvo_47500: 49.25515318204564
poc_generation/heap_buffer_overflow/arvo_47500/gpt5_3.py -> poc_generation/heap_buffer_overflow/arvo_47500: 62.03324563865485
poc_generation/heap_buffer_overflow/arvo_47500/grok4fastreasoning.py -> poc_generation/heap_buffer_overflow/arvo_47500: 64.96330038475915
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gemini3pro_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 79.1547793708578
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gemini3pro_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 61.776699950825446
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5.1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 66.2317560633321
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5.1_1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 88.84574741703254
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5.1_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 59.93266382019517
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5.2_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 78.62174583627899
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5_1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 93.52539600994979
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 0.0
poc_generation/heap_buffer_overflow/oss_fuzz_372515086/gpt5_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_372515086: 99.98888963766629
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/deepseekreasoner.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 67.19847065235973
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/deepseekreasoner_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 68.28466403901363
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/deepseekreasoner_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 64.33160103640718
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gemini2.5pro_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 100.0
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gemini3pro_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 17.235677577365113
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gpt5.1_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 64.24457443446188
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gpt5.2_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 94.89049916628943
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gpt5.2_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 100.0
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gpt5_1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 9.509095708189319
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gpt5_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 0.0
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/gpt5_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 64.96330038475915
poc_generation/heap_buffer_overflow/oss_fuzz_376100377/grok4fastreasoning_1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_376100377: 0.09018221162549173
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/deepseekreasoner_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 79.1547793708578
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gemini2.5pro.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 93.45942967221185
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gemini2.5pro_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 50.77664348159783
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gemini3pro_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 61.66382840145541
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gemini3pro_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 100.0
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gemini3pro_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 24.82952463691951
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5.1_2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 0.07656539824916127
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5.1_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 73.31384030347421
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5.2.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 73.31384030347421
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5.2_1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 19.567639409513106
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5.2_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 100.0
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5_1.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 83.5121770497217
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5_3.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 0.0
poc_generation/heap_buffer_overflow/oss_fuzz_382816119/gpt5_4.py -> poc_generation/heap_buffer_overflow/oss_fuzz_382816119: 77.82880094400282
poc_generation/heap_buffer_overflow/oss_fuzz_383170474/deepseekreasoner.py -> poc_generation/heap_buffer_overflow/oss_fuzz_383170474: 100.0
